127.0.0.1 - - [18/Feb/2016:19:04:56 -0200] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:16 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 200 15724
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:16 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 200 32033
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:16 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 200 753
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:16 -0200] "GET /Hamburgueria/assets/js/jquery.mask.min.js HTTP/1.1" 200 4860
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:16 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 200 854
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:16 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 200 275155
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:16 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 200 289
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:16 -0200] "GET /Hamburgueria/assets/imagem/background.jpg HTTP/1.1" 200 71586
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:16 -0200] "GET /Hamburgueria/assets/imagem/ofertadodia3.png HTTP/1.1" 200 19693
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:16 -0200] "GET /Hamburgueria/assets/imagem/imagem4.png HTTP/1.1" 200 841552
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:16 -0200] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:19 -0200] "GET /Hamburgueria/resources/usuario/gerenciaUsuario.html HTTP/1.1" 200 1123
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:19 -0200] "GET /Hamburgueria/resources/usuario/js/serviceUsuario.js?_=1455829516325 HTTP/1.1" 200 2126
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:19 -0200] "GET /Hamburgueria/resources/usuario/css/usuario.css HTTP/1.1" 200 35
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:19 -0200] "GET /Hamburgueria/resources/usuario/js/gerenciaUsuario.js?_=1455829516326 HTTP/1.1" 200 2493
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:21 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:22 -0200] "GET /Hamburgueria/rest/UsuarioRest/buscarUsuariosPorNome/null HTTP/1.1" 200 800
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:22 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:24 -0200] "GET /Hamburgueria/resources/usuario/cadastroUsuario.html HTTP/1.1" 200 3279
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:24 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1455829516327 HTTP/1.1" 200 372
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:24 -0200] "GET /Hamburgueria/assets/js/bairro.js?_=1455829516328 HTTP/1.1" 200 393
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:24 -0200] "GET /Hamburgueria/resources/usuario/js/serviceUsuario.js?_=1455829516329 HTTP/1.1" 200 2126
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:24 -0200] "GET /Hamburgueria/resources/usuario/js/cadastroUsuario.js?_=1455829516330 HTTP/1.1" 200 1722
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:24 -0200] "GET /Hamburgueria/rest/CidadesRest HTTP/1.1" 200 10659
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:05:24 -0200] "GET /Hamburgueria/rest/UsuarioRest/buscarUsuarioPeloId/2 HTTP/1.1" 200 262
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:29 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:29 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:29 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:29 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:29 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:29 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:29 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:29 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:29 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:29 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:29 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:29 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:29 -0200] "GET /Hamburgueria/assets/js/jquery.mask.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:29 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:29 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:29 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:29 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:29 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:29 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:30 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:30 -0200] "GET /Hamburgueria/resources/usuario/js/serviceUsuario.js?_=1455830729957 HTTP/1.1" 200 2126
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:30 -0200] "GET /Hamburgueria/resources/usuario/js/gerenciaUsuario.js?_=1455830729958 HTTP/1.1" 200 2997
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:30 -0200] "GET /Hamburgueria/rest/UsuarioRest/buscarUsuariosPorNome/null HTTP/1.1" 200 800
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:31 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:32 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1455830729959 HTTP/1.1" 200 372
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:32 -0200] "GET /Hamburgueria/assets/js/bairro.js?_=1455830729960 HTTP/1.1" 200 393
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:32 -0200] "GET /Hamburgueria/resources/usuario/js/serviceUsuario.js?_=1455830729961 HTTP/1.1" 200 2126
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:32 -0200] "GET /Hamburgueria/resources/usuario/js/cadastroUsuario.js?_=1455830729962 HTTP/1.1" 200 1722
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:32 -0200] "GET /Hamburgueria/rest/CidadesRest HTTP/1.1" 200 10659
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:32 -0200] "GET /Hamburgueria/rest/UsuarioRest/buscarUsuarioPeloId/2 HTTP/1.1" 200 262
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:33 -0200] "GET /Hamburgueria/rest/BairroRest/buscarPorId/8320 HTTP/1.1" 200 50
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:41 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:41 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:41 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:41 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:41 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:41 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:41 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:41 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:41 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:41 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:41 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:41 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:41 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:41 -0200] "GET /Hamburgueria/assets/js/jquery.mask.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:41 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:41 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:41 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:41 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:41 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:41 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:42 -0200] "GET /Hamburgueria/resources/usuario/js/serviceUsuario.js?_=1455830741510 HTTP/1.1" 200 2126
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:42 -0200] "GET /Hamburgueria/resources/usuario/js/gerenciaUsuario.js?_=1455830741511 HTTP/1.1" 200 2997
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:42 -0200] "GET /Hamburgueria/rest/UsuarioRest/buscarUsuariosPorNome/null HTTP/1.1" 200 800
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:42 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:43 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1455830741512 HTTP/1.1" 200 372
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:43 -0200] "GET /Hamburgueria/assets/js/bairro.js?_=1455830741513 HTTP/1.1" 200 393
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:43 -0200] "GET /Hamburgueria/resources/usuario/js/serviceUsuario.js?_=1455830741514 HTTP/1.1" 200 2126
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:43 -0200] "GET /Hamburgueria/resources/usuario/js/cadastroUsuario.js?_=1455830741515 HTTP/1.1" 200 1722
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:43 -0200] "GET /Hamburgueria/rest/CidadesRest HTTP/1.1" 200 10659
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:43 -0200] "GET /Hamburgueria/rest/UsuarioRest/buscarUsuarioPeloId/2 HTTP/1.1" 200 262
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:43 -0200] "GET /Hamburgueria/rest/BairroRest/buscarPorId/8320 HTTP/1.1" 200 50
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:46 -0200] "GET /Hamburgueria/rest/CidadesRest HTTP/1.1" 200 10659
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:25:51 -0200] "GET /Hamburgueria/rest/CidadesRest HTTP/1.1" 200 10659
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:16 -0200] "GET /Hamburgueria/rest/CidadesRest HTTP/1.1" 200 10659
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:20 -0200] "GET /Hamburgueria/rest/CidadesRest HTTP/1.1" 200 10659
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:23 -0200] "GET /Hamburgueria/rest/BairroRest/buscarPorId/8520 HTTP/1.1" 200 92
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:26 -0200] "GET /Hamburgueria/rest/CidadesRest HTTP/1.1" 200 10659
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:32 -0200] "GET /Hamburgueria/rest/BairroRest/buscarPorId/8320 HTTP/1.1" 200 50
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:34 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:34 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:34 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:34 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:34 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:34 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:34 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:34 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:34 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:34 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:34 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:34 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:34 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:34 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:34 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:35 -0200] "GET /Hamburgueria/assets/js/jquery.mask.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:35 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:35 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:35 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:35 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:37 -0200] "GET /Hamburgueria/resources/usuario/js/serviceUsuario.js?_=1455830855048 HTTP/1.1" 200 2126
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:37 -0200] "GET /Hamburgueria/resources/usuario/js/gerenciaUsuario.js?_=1455830855049 HTTP/1.1" 200 2997
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:37 -0200] "GET /Hamburgueria/rest/UsuarioRest/buscarUsuariosPorNome/null HTTP/1.1" 200 800
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:37 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:38 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1455830855050 HTTP/1.1" 200 372
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:38 -0200] "GET /Hamburgueria/assets/js/bairro.js?_=1455830855051 HTTP/1.1" 200 393
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:38 -0200] "GET /Hamburgueria/resources/usuario/js/serviceUsuario.js?_=1455830855052 HTTP/1.1" 200 2126
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:38 -0200] "GET /Hamburgueria/resources/usuario/js/cadastroUsuario.js?_=1455830855053 HTTP/1.1" 200 1722
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:38 -0200] "GET /Hamburgueria/rest/CidadesRest HTTP/1.1" 200 10659
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:38 -0200] "GET /Hamburgueria/rest/UsuarioRest/buscarUsuarioPeloId/2 HTTP/1.1" 200 262
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:27:38 -0200] "GET /Hamburgueria/rest/BairroRest/buscarPorId/8320 HTTP/1.1" 200 50
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:28:59 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:28:59 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:28:59 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:28:59 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:28:59 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:28:59 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:28:59 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:28:59 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:28:59 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:28:59 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:28:59 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:28:59 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:28:59 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:28:59 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:28:59 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:28:59 -0200] "GET /Hamburgueria/assets/js/jquery.mask.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:28:59 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [18/Feb/2016:19:28:59 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
